"","recency3","monetary3","frequency3","id","gender","monetary","recency","frequency","duration","purchase","predict555"
"71","1","2","1",13539,"F",159,22,1,22,0,0
"72","1","2","1",12427,"F",133,32,1,32,0,0
"73","1","2","1",13423,"F",123,34,1,34,0,0
"74","1","2","1",12040,"F",125,24,1,24,0,0
"75","1","2","1",13153,"F",121,26,1,26,0,0
"76","1","2","1",13187,"F",152,20,1,20,0,0
"77","1","2","1",12049,"M",133,26,1,26,0,0
"78","1","2","1",12266,"F",115,34,1,34,0,0
"79","1","2","1",12183,"F",125,32,1,32,0,0
"80","1","2","1",13002,"M",120,24,1,24,0,0
"81","1","2","1",13234,"F",116,28,1,28,0,0
"82","1","2","1",13807,"M",152,18,1,18,0,0
"83","1","2","1",12922,"M",161,20,1,20,0,0
"84","1","2","1",13913,"F",176,20,1,20,0,0
"85","1","2","1",13351,"F",177,26,1,26,0,0
"86","1","2","1",12237,"F",117,34,1,34,0,0
"87","1","2","1",13350,"M",140,18,1,18,0,0
"88","1","2","1",12623,"F",159,28,1,28,0,0
"89","1","2","1",13850,"F",126,26,1,26,0,0
"90","1","2","1",12624,"F",159,34,1,34,0,0
"91","1","2","1",13015,"M",179,24,1,24,0,0
"92","1","2","1",12642,"F",136,24,1,24,0,0
"93","1","2","1",13815,"M",134,20,1,20,0,0
"94","1","2","1",13638,"F",125,18,1,18,0,0
"95","1","2","1",12520,"F",134,34,1,34,0,0
"96","1","2","1",13368,"F",177,30,1,30,0,0
"97","1","2","2",12652,"F",141,24,2,28,0,0.0344827586206897
"98","1","2","2",13402,"F",180,22,2,24,0,0.0344827586206897
"99","1","2","2",13001,"F",142,26,2,34,0,0.0344827586206897
"100","1","2","2",13080,"F",115,30,2,34,0,0.0344827586206897
"101","1","2","2",13067,"M",158,32,2,34,0,0.0344827586206897
"102","1","2","2",12738,"F",176,22,2,28,0,0.0344827586206897
"103","1","2","2",13816,"F",156,24,2,28,0,0.0344827586206897
"104","1","2","2",12701,"M",123,24,2,30,0,0.0344827586206897
"105","1","2","2",13253,"M",178,26,2,30,0,0.0344827586206897
"106","1","2","2",12869,"F",125,24,2,28,0,0.0344827586206897
"107","1","2","2",13217,"F",133,30,2,38,0,0.0344827586206897
"108","1","2","2",12272,"M",141,28,2,30,0,0.0344827586206897
"109","1","2","2",13873,"F",132,28,2,30,0,0.0344827586206897
"110","1","2","2",12131,"F",178,26,2,32,0,0.0344827586206897
"111","1","2","2",12679,"F",153,32,2,38,0,0.0344827586206897
"112","1","2","2",12543,"M",174,36,2,38,0,0.0344827586206897
"113","1","2","2",12203,"F",173,20,2,28,0,0.0344827586206897
"114","1","2","2",13753,"F",135,22,2,24,0,0.0344827586206897
"115","1","2","2",13378,"F",166,34,2,40,0,0.0344827586206897
"116","1","2","2",13395,"F",134,22,2,28,0,0.0344827586206897
"117","1","2","2",13200,"F",153,26,2,28,0,0.0344827586206897
"118","1","2","2",12386,"F",140,24,2,30,0,0.0344827586206897
"119","1","2","2",13627,"F",129,22,2,30,0,0.0344827586206897
"120","1","2","2",12073,"F",178,26,2,28,0,0.0344827586206897
"121","1","2","2",12110,"F",162,26,2,34,0,0.0344827586206897
"122","1","2","2",13452,"M",159,32,2,36,0,0.0344827586206897
"123","1","2","2",12952,"F",125,26,2,30,0,0.0344827586206897
"124","1","2","2",12630,"M",132,32,2,34,0,0.0344827586206897
"125","1","2","2",13880,"F",138,28,2,30,0,0.0344827586206897
"126","1","2","2",13715,"M",114,24,2,28,0,0.0344827586206897
"127","1","2","3",12168,"F",150,28,4,40,0,0
"128","1","2","3",13950,"F",143,24,4,40,0,0
"129","1","2","3",12250,"M",156,34,4,58,0,0
"130","1","2","3",12579,"F",176,20,3,36,1,0
"131","1","2","3",13731,"F",148,28,3,40,0,0
"132","1","2","3",12227,"F",167,18,5,32,0,0
"133","1","2","3",12216,"F",153,26,5,54,0,0
"134","1","2","3",12607,"F",172,24,4,46,0,0
"135","1","2","3",12413,"F",178,32,3,44,0,0
"136","1","2","3",12368,"F",159,28,4,52,0,0
"137","1","2","4",13763,"F",175,22,9,54,0,0
"138","1","2","4",12199,"F",125,22,8,44,0,0
"139","1","2","4",12546,"F",170,32,6,46,0,0
"140","1","2","4",12340,"F",163,26,9,48,0,0
"141","1","2","4",13724,"M",152,36,7,60,0,0
"142","1","2","4",13595,"F",181,32,6,48,0,0
"143","1","2","4",12851,"M",155,30,6,44,1,0
"144","1","2","4",13349,"F",160,22,6,42,0,0
"145","1","2","4",12818,"M",158,24,7,58,0,0
"146","1","2","4",13521,"M",119,34,7,66,0,0
"147","1","2","4",12857,"M",141,30,6,50,0,0
"148","1","2","4",12998,"M",157,30,8,46,0,0
"149","1","2","4",12071,"F",161,32,9,70,0,0
"150","1","2","4",13545,"F",152,18,7,44,0,0
"151","1","2","5",13586,"F",172,26,10,48,0,0
"152","1","2","5",13667,"F",163,22,10,62,0,0
"153","1","2","5",12876,"F",173,32,10,74,0,0
"154","1","2","5",13101,"F",180,36,10,66,0,0
"155","1","3","1",13043,"F",211,28,1,28,0,0.0357142857142857
"156","1","3","1",12352,"M",211,32,1,32,0,0.0357142857142857
"157","1","3","1",13160,"F",227,36,1,36,0,0.0357142857142857
"158","1","3","1",13323,"M",225,18,1,18,0,0.0357142857142857
"159","1","3","1",12724,"F",232,30,1,30,0,0.0357142857142857
"160","1","3","1",13386,"M",188,22,1,22,0,0.0357142857142857
"161","1","3","1",13722,"F",221,30,1,30,0,0.0357142857142857
"162","1","3","1",13717,"M",198,30,1,30,0,0.0357142857142857
"163","1","3","1",12799,"M",217,18,1,18,0,0.0357142857142857
"164","1","3","1",12578,"F",241,22,1,22,0,0.0357142857142857
"165","1","3","1",13173,"F",227,30,1,30,0,0.0357142857142857
"166","1","3","1",12641,"M",210,34,1,34,0,0.0357142857142857
"167","1","3","1",13826,"F",226,22,1,22,0,0.0357142857142857
"168","1","3","1",12457,"F",242,22,1,22,0,0.0357142857142857
"169","1","3","1",13979,"F",220,24,1,24,0,0.0357142857142857
"170","1","3","1",12093,"F",234,26,1,26,0,0.0357142857142857
"171","1","3","1",12050,"F",182,32,1,32,0,0.0357142857142857
"172","1","3","1",13063,"M",213,20,1,20,0,0.0357142857142857
"173","1","3","1",13453,"F",193,20,1,20,0,0.0357142857142857
"174","1","3","1",12545,"M",191,20,1,20,0,0.0357142857142857
"175","1","3","1",13685,"F",241,30,1,30,0,0.0357142857142857
"176","1","3","1",13474,"M",209,22,1,22,0,0.0357142857142857
"177","1","3","1",13651,"F",229,18,1,18,0,0.0357142857142857
"178","1","3","1",13192,"F",183,18,1,18,0,0.0357142857142857
"179","1","3","1",13503,"F",207,32,1,32,0,0.0357142857142857
"180","1","3","1",12668,"F",201,32,1,32,0,0.0357142857142857
"181","1","3","2",12267,"F",203,26,2,28,0,0.0333333333333333
"182","1","3","2",13808,"F",230,30,2,34,0,0.0333333333333333
"183","1","3","2",12992,"M",212,24,2,26,0,0.0333333333333333
"184","1","3","2",13337,"F",222,22,2,26,0,0.0333333333333333
"185","1","3","2",13493,"F",198,26,2,30,0,0.0333333333333333
"186","1","3","2",12032,"M",195,18,2,20,0,0.0333333333333333
"187","1","3","2",13514,"F",217,36,2,44,0,0.0333333333333333
"188","1","3","2",13040,"F",214,22,2,26,0,0.0333333333333333
"189","1","3","2",13907,"F",214,30,2,34,0,0.0333333333333333
"190","1","3","2",12302,"M",195,24,2,32,0,0.0333333333333333
"191","1","3","2",12541,"F",232,26,2,30,0,0.0333333333333333
"192","1","3","2",13122,"F",237,36,2,40,0,0.0333333333333333
"193","1","3","2",12847,"F",218,24,2,30,0,0.0333333333333333
"194","1","3","2",12971,"F",228,26,2,28,0,0.0333333333333333
"195","1","3","2",12852,"F",199,32,2,40,0,0.0333333333333333
"196","1","3","2",13456,"M",220,28,2,32,0,0.0333333333333333
"197","1","3","2",13820,"M",240,30,2,38,0,0.0333333333333333
"198","1","3","2",13069,"F",212,32,2,38,0,0.0333333333333333
"199","1","3","2",12147,"F",217,20,2,28,0,0.0333333333333333
"200","1","3","2",13643,"F",198,24,2,30,0,0.0333333333333333
"201","1","3","2",12194,"F",220,32,2,36,0,0.0333333333333333
"202","1","3","2",12417,"M",229,30,2,32,0,0.0333333333333333
"203","1","3","2",13653,"F",217,20,2,28,0,0.0333333333333333
"204","1","3","2",13209,"F",188,18,2,22,0,0.0333333333333333
"205","1","3","2",12317,"M",183,32,2,40,0,0.0333333333333333
"206","1","3","2",12777,"F",187,28,2,34,0,0.0333333333333333
"207","1","3","2",13400,"M",196,32,2,36,0,0.0333333333333333
"208","1","3","2",12209,"M",192,34,2,40,0,0.0333333333333333
"209","1","3","3",13654,"M",223,24,3,40,0,0.125
"210","1","3","3",13258,"F",195,34,4,50,0,0.125
"211","1","3","3",12004,"M",220,20,4,38,0,0.125
"212","1","3","3",12689,"F",184,18,5,30,0,0.125
"213","1","3","3",12259,"M",238,30,5,44,0,0.125
"214","1","3","3",12629,"F",205,24,3,34,0,0.125
"215","1","3","3",12574,"F",204,32,4,44,0,0.125
"216","1","3","3",12142,"F",218,20,3,34,0,0.125
"217","1","3","3",12720,"F",206,18,4,36,0,0.125
"218","1","3","3",13855,"F",213,28,3,34,0,0.125
"219","1","3","3",13789,"F",218,30,5,48,0,0.125
"220","1","3","3",13995,"F",214,32,5,48,0,0.125
"221","1","3","3",12608,"F",189,18,3,32,0,0.125
"222","1","3","3",13108,"M",183,30,5,44,0,0.125
"223","1","3","3",13267,"F",185,26,5,50,0,0.125
"224","1","3","3",12197,"F",230,28,5,54,0,0.125
"225","1","3","4",12729,"F",222,34,9,54,0,0
"226","1","3","4",12595,"M",208,28,9,60,0,0
"227","1","3","4",12460,"F",235,24,8,50,0,0
"228","1","3","4",13133,"F",186,22,6,56,0,0
"229","1","3","4",12587,"F",216,26,6,50,0,0
"230","1","3","4",13712,"F",229,22,8,58,0,0
"231","1","3","4",12508,"F",188,36,6,62,0,0
"232","1","3","4",13572,"M",191,34,7,70,0,0
"233","1","3","4",12909,"M",227,24,6,44,0,0
"234","1","3","4",12691,"F",206,26,8,66,0,0
"235","1","3","4",12740,"F",219,34,8,78,0,0
"236","1","3","4",12776,"F",221,26,6,58,0,0
"237","1","3","4",13679,"M",228,28,8,62,0,0
"238","1","3","4",13709,"F",230,34,6,52,0,0
"239","1","3","4",12156,"F",242,24,6,58,0,0
"240","1","3","4",13089,"F",199,24,7,54,0,0
"241","1","3","4",12928,"F",212,30,7,62,0,0
"242","1","3","4",12063,"M",214,28,8,46,0,0
"243","1","3","4",13103,"F",229,20,7,52,0,0
"244","1","3","4",12342,"F",192,34,6,52,0,0
"245","1","3","4",13558,"F",222,28,9,60,0,0
"246","1","3","4",12437,"F",235,36,8,64,0,0
"247","1","3","4",12411,"M",185,24,6,38,0,0
"248","1","3","5",12667,"F",231,24,10,62,0,0.0714285714285714
"249","1","3","5",13347,"F",183,30,10,54,0,0.0714285714285714
"250","1","3","5",13297,"F",184,20,12,78,0,0.0714285714285714
"251","1","3","5",12148,"F",214,22,12,78,0,0.0714285714285714
"252","1","3","5",12064,"M",203,36,11,84,0,0.0714285714285714
"253","1","3","5",13117,"M",216,34,11,96,0,0.0714285714285714
"254","1","3","5",13971,"M",219,28,12,88,0,0.0714285714285714
"255","1","3","5",13018,"F",193,34,12,99,0,0.0714285714285714
"256","1","3","5",13993,"F",191,24,12,64,0,0.0714285714285714
"257","1","4","1",13213,"F",287,30,1,30,0,0.130434782608696
"258","1","4","1",13529,"M",244,32,1,32,0,0.130434782608696
"259","1","4","1",12906,"F",245,22,1,22,0,0.130434782608696
"260","1","4","1",13602,"M",252,24,1,24,1,0.130434782608696
"261","1","4","1",13144,"F",270,26,1,26,0,0.130434782608696
"262","1","4","1",12445,"F",297,28,1,28,1,0.130434782608696
"263","1","4","1",12119,"F",260,32,1,32,0,0.130434782608696
"264","1","4","1",13087,"F",270,28,1,28,0,0.130434782608696
"265","1","4","1",13016,"F",269,32,1,32,0,0.130434782608696
"266","1","4","1",13986,"F",278,20,1,20,0,0.130434782608696
"267","1","4","1",12571,"F",273,36,1,36,0,0.130434782608696
"268","1","4","1",12095,"M",257,26,1,26,0,0.130434782608696
"269","1","4","1",12794,"F",281,30,1,30,0,0.130434782608696
"270","1","4","1",12089,"M",297,18,1,18,0,0.130434782608696
"271","1","4","1",13044,"F",284,30,1,30,0,0.130434782608696
"272","1","4","1",13061,"F",277,32,1,32,0,0.130434782608696
"273","1","4","1",12538,"F",268,36,1,36,0,0.130434782608696
"274","1","4","1",13680,"F",253,34,1,34,0,0.130434782608696
"275","1","4","2",13538,"M",276,24,2,28,0,0
"276","1","4","2",12118,"M",258,24,2,32,0,0
"277","1","4","2",12474,"M",252,24,2,32,0,0
"278","1","4","2",12837,"F",291,18,2,20,0,0
"279","1","4","2",12958,"F",282,34,2,36,0,0
"280","1","4","2",13426,"F",285,30,2,32,0,0
"281","1","4","2",12990,"F",246,34,2,40,0,0
"282","1","4","2",13910,"F",250,24,2,28,0,0
"283","1","4","2",12082,"F",252,30,2,36,0,0
"284","1","4","2",12336,"F",267,26,2,28,0,0
"285","1","4","2",13641,"F",277,18,2,24,0,0
"286","1","4","2",13706,"F",261,22,2,30,0,0
"287","1","4","2",12951,"F",275,24,2,32,0,0
"288","1","4","2",13949,"F",298,26,2,32,0,0
"289","1","4","2",13839,"F",286,32,2,38,0,0
"290","1","4","2",12220,"F",260,20,2,22,0,0
"291","1","4","2",12312,"F",249,18,2,26,0,0
"292","1","4","2",12359,"F",294,28,2,30,0,0
"293","1","4","2",12036,"F",266,22,2,26,0,0
"294","1","4","2",13125,"F",283,18,2,22,0,0
"295","1","4","2",12035,"F",283,24,2,30,0,0
"296","1","4","2",12840,"F",284,20,2,26,0,0
"297","1","4","2",13096,"M",286,22,2,30,0,0
"298","1","4","2",12223,"M",296,30,2,32,0,0
"299","1","4","2",13555,"F",247,32,2,40,0,0
"300","1","4","2",12635,"F",248,34,2,42,0,0
"301","1","4","2",12960,"F",260,30,2,38,0,0
"302","1","4","3",12320,"F",289,30,4,44,0,0
"303","1","4","3",12334,"M",250,22,3,36,0,0
"304","1","4","3",13321,"F",244,26,4,36,0,0
"305","1","4","3",13317,"M",265,30,4,44,0,0
"306","1","4","3",12157,"F",252,30,4,42,0,0
"307","1","4","3",12817,"F",258,24,5,48,0,0
"308","1","4","4",13168,"F",254,36,7,68,0,0
"309","1","4","4",13099,"M",248,34,7,52,0,0
"310","1","4","4",12831,"F",285,34,8,72,0,0
"311","1","4","4",12143,"F",281,34,8,66,0,0
"312","1","4","4",13466,"M",280,34,7,66,0,0
"313","1","4","4",12307,"F",286,18,8,40,0,0
"314","1","4","4",12709,"F",285,36,6,56,0,0
"315","1","4","4",13409,"F",289,36,6,66,0,0
"316","1","4","4",12626,"F",257,26,6,48,0,0
"317","1","4","4",13773,"F",266,24,7,44,0,0
"318","1","4","4",13912,"M",297,30,7,62,0,0
"319","1","4","4",12440,"M",281,24,9,50,0,0
"320","1","4","4",12008,"M",298,24,6,44,0,0
"321","1","4","4",12848,"M",279,32,8,78,0,0
"322","1","4","4",13030,"F",293,18,9,42,0,0
"323","1","4","4",13788,"M",257,20,6,38,1,0
"324","1","4","4",13230,"F",295,28,7,46,0,0
"325","1","4","4",13793,"M",284,18,7,44,0,0
"326","1","4","4",13339,"M",298,28,8,68,0,0
"327","1","4","4",13164,"F",278,22,6,40,0,0
"328","1","4","5",12375,"M",264,26,11,64,0,0.0714285714285714
"329","1","4","5",12490,"F",266,26,12,68,0,0.0714285714285714
"330","1","4","5",13174,"F",299,22,11,78,0,0.0714285714285714
"331","1","4","5",12957,"F",278,24,12,78,0,0.0714285714285714
"332","1","4","5",12180,"F",256,30,12,80,0,0.0714285714285714
"333","1","4","5",12517,"M",268,22,11,70,0,0.0714285714285714
"334","1","4","5",13754,"F",279,20,11,74,0,0.0714285714285714
"335","1","4","5",12453,"M",285,26,11,60,0,0.0714285714285714
"336","1","4","5",13262,"M",249,24,11,64,0,0.0714285714285714
"337","1","5","1",13060,"F",307,34,1,34,0,0
"338","1","5","1",14001,"F",311,26,1,26,0,0
"339","1","5","1",12763,"F",302,18,1,18,0,0
"340","1","5","1",12469,"M",308,28,1,28,0,0
"341","1","5","1",13180,"M",308,18,1,18,0,0
"342","1","5","2",13134,"F",301,22,2,30,0,0
"343","1","5","2",12012,"M",307,36,2,44,0,0
"344","1","5","2",13119,"M",309,34,2,36,0,0
"345","1","5","2",12602,"F",303,28,2,32,1,0
"346","1","5","2",12265,"F",300,20,2,26,0,0
"347","1","5","2",12448,"F",315,30,2,32,0,0
"348","1","5","2",12972,"M",329,32,2,40,0,0
"349","1","5","2",13048,"M",304,20,2,22,0,0
"350","1","5","2",12621,"F",308,28,2,32,0,0
"351","1","5","2",13769,"F",316,36,2,40,0,0
"352","1","5","2",12212,"F",329,20,2,24,0,0
"353","1","5","2",13865,"M",316,26,2,32,0,0
"354","1","5","2",13501,"M",312,30,2,34,0,0
"355","1","5","3",13624,"M",362,22,5,34,0,0
"356","1","5","3",12591,"M",326,22,4,38,0,0
"357","1","5","3",12240,"F",301,22,3,30,0,0
"358","1","5","3",12057,"F",342,28,5,42,0,0
"359","1","5","3",12737,"F",308,18,5,38,0,0
"360","1","5","3",12165,"M",318,36,3,42,0,0
"361","1","5","3",12360,"M",329,32,4,42,0,0
"362","1","5","3",12619,"F",326,34,5,48,0,0
"363","1","5","3",12697,"F",311,30,5,58,0,0
"364","1","5","4",12084,"F",398,32,7,50,0,0.0625
"365","1","5","4",13066,"F",382,32,7,68,0,0.0625
"366","1","5","4",13135,"M",411,30,8,56,1,0.0625
"367","1","5","4",12271,"F",355,30,7,54,0,0.0625
"368","1","5","4",13373,"M",386,24,9,74,0,0.0625
"369","1","5","4",13086,"F",402,18,8,38,0,0.0625
"370","1","5","4",13681,"M",354,26,7,42,0,0.0625
"371","1","5","4",13026,"F",389,30,6,50,1,0.0625
"372","1","5","4",12492,"F",404,18,7,38,0,0.0625
"373","1","5","4",13179,"F",388,26,9,48,0,0.0625
"374","1","5","4",12152,"F",328,20,8,58,0,0.0625
"375","1","5","4",13469,"F",359,34,6,68,0,0.0625
"376","1","5","4",13275,"F",314,34,6,60,0,0.0625
"377","1","5","4",12735,"F",400,26,9,50,0,0.0625
"378","1","5","4",12283,"F",316,22,7,50,0,0.0625
"379","1","5","4",13072,"F",422,18,9,56,0,0.0625
"380","1","5","4",12975,"F",370,20,8,52,0,0.0625
"381","1","5","4",12648,"F",349,28,8,56,0,0.0625
"382","1","5","4",13204,"M",328,34,9,62,0,0.0625
"383","1","5","4",13985,"M",321,36,7,74,0,0.0625
"384","1","5","4",12954,"M",354,22,6,38,0,0.0625
"385","1","5","5",12750,"M",448,32,10,84,0,0.037037037037037
"386","1","5","5",13129,"M",316,22,11,78,0,0.037037037037037
"387","1","5","5",13315,"M",360,28,12,88,0,0.037037037037037
"388","1","5","5",12956,"F",350,22,10,56,0,0.037037037037037
"389","1","5","5",12228,"M",412,22,10,58,0,0.037037037037037
"390","1","5","5",12815,"F",353,28,12,84,0,0.037037037037037
"391","1","5","5",13097,"F",371,30,11,88,0,0.037037037037037
"392","1","5","5",13013,"M",366,34,12,68,0,0.037037037037037
"393","1","5","5",13237,"F",415,26,11,68,0,0.037037037037037
"394","1","5","5",12079,"M",374,36,11,66,0,0.037037037037037
"395","1","5","5",12231,"F",393,22,11,44,0,0.037037037037037
"396","1","5","5",12369,"F",323,34,12,70,0,0.037037037037037
"397","1","5","5",12643,"F",379,34,10,64,0,0.037037037037037
"398","1","5","5",12935,"F",379,18,10,64,0,0.037037037037037
"399","1","5","5",13517,"F",379,24,10,60,0,0.037037037037037
"400","1","5","5",13081,"F",357,32,12,92,0,0.037037037037037
"401","1","5","5",13434,"M",427,34,12,88,0,0.037037037037037
"402","1","5","5",12562,"M",446,30,10,62,0,0.037037037037037
"403","1","5","5",12779,"M",374,28,10,56,0,0.037037037037037
"404","1","5","5",12598,"F",300,20,12,62,0,0.037037037037037
"405","1","5","5",13811,"F",311,32,12,60,0,0.037037037037037
"406","1","5","5",12038,"M",427,30,12,98,1,0.037037037037037
"407","1","5","5",12230,"F",360,30,10,74,0,0.037037037037037
"408","1","5","5",12139,"F",434,34,11,66,0,0.037037037037037
"409","1","5","5",13412,"M",404,28,11,88,0,0.037037037037037
"410","1","5","5",12867,"F",451,32,12,70,0,0.037037037037037
"411","2","1","1",12676,"F",18,16,1,16,0,0.0212765957446809
"412","2","1","1",13203,"F",18,16,1,16,0,0.0212765957446809
"413","2","1","1",12793,"F",16,14,1,14,0,0.0212765957446809
"414","2","1","1",13726,"M",32,14,1,14,0,0.0212765957446809
"415","2","1","1",12682,"F",73,14,1,14,0,0.0212765957446809
"416","2","1","1",13445,"F",23,14,1,14,0,0.0212765957446809
"417","2","1","1",13964,"F",32,16,1,16,0,0.0212765957446809
"418","2","1","1",12849,"F",30,14,1,14,0,0.0212765957446809
"419","2","1","1",13194,"F",80,16,1,16,0,0.0212765957446809
"420","2","1","1",13674,"F",53,16,1,16,0,0.0212765957446809
"421","2","1","1",12918,"F",29,14,1,14,0,0.0212765957446809
"422","2","1","1",12306,"F",112,14,1,14,0,0.0212765957446809
"423","2","1","1",13863,"M",29,16,1,16,0,0.0212765957446809
"424","2","1","1",12185,"F",79,16,1,16,0,0.0212765957446809
"425","2","1","1",13900,"F",99,16,1,16,0,0.0212765957446809
"426","2","1","1",12405,"F",74,14,1,14,0,0.0212765957446809
"427","2","1","1",13673,"F",100,14,1,14,0,0.0212765957446809
"428","2","1","1",12930,"F",54,16,1,16,0,0.0212765957446809
"429","2","1","1",12605,"F",29,16,1,16,0,0.0212765957446809
"430","2","1","1",13931,"F",102,14,1,14,0,0.0212765957446809
"431","2","1","1",13250,"M",91,16,1,16,0,0.0212765957446809
"432","2","1","1",13690,"F",71,14,1,14,0,0.0212765957446809
"433","2","1","1",12655,"M",111,14,1,14,0,0.0212765957446809
"434","2","1","1",12870,"F",41,14,1,14,0,0.0212765957446809
"435","2","1","1",13422,"M",112,16,1,16,0,0.0212765957446809
"436","2","1","1",13888,"F",113,16,1,16,0,0.0212765957446809
"437","2","1","1",12524,"F",113,14,1,14,0,0.0212765957446809
"438","2","1","1",13695,"F",65,16,1,16,0,0.0212765957446809
"439","2","1","1",12984,"M",85,16,1,16,0,0.0212765957446809
"440","2","1","1",13914,"F",78,16,1,16,0,0.0212765957446809
"441","2","1","1",13071,"M",33,16,1,16,0,0.0212765957446809
"442","2","1","1",13355,"F",59,16,1,16,0,0.0212765957446809
"443","2","1","1",12182,"F",51,16,1,16,0,0.0212765957446809
"444","2","1","1",12020,"F",68,16,1,16,0,0.0212765957446809
"445","2","1","1",13301,"F",16,16,1,16,0,0.0212765957446809
"446","2","1","1",12153,"M",92,16,1,16,0,0.0212765957446809
"447","2","1","1",13181,"F",80,16,1,16,0,0.0212765957446809
"448","2","1","1",13590,"F",106,16,1,16,0,0.0212765957446809
"449","2","1","1",13899,"M",58,16,1,16,0,0.0212765957446809
"450","2","1","1",13300,"M",55,14,1,14,0,0.0212765957446809
"451","2","1","1",13841,"F",80,14,1,14,1,0.0212765957446809
"452","2","1","1",13957,"M",35,14,1,14,0,0.0212765957446809
"453","2","1","1",13475,"F",22,14,1,14,0,0.0212765957446809
"454","2","1","1",12046,"F",88,16,1,16,0,0.0212765957446809
"455","2","1","1",13260,"F",60,14,1,14,0,0.0212765957446809
